time,v(v_in),v(out)
1.949000000000182764e-05,2.300000000000000266e+00,5.012509811429836649e-08
1.949500000000182844e-05,2.300000000000000266e+00,5.012510007387553290e-08
1.950000000000182924e-05,2.300000000000000266e+00,5.012509010050230157e-08
1.950500000000183004e-05,2.300000000000000266e+00,5.012508064478364082e-08
1.951000000000183084e-05,2.300000000000000266e+00,5.012507763876964307e-08
1.951500000000183164e-05,2.300000000000000266e+00,5.012507799646838106e-08
1.952000000000183243e-05,2.300000000000000266e+00,5.012507970498406208e-08
1.952500000000183323e-05,2.300000000000000266e+00,5.012508174453913816e-08
1.953000000000183403e-05,2.300000000000000266e+00,5.012508034040356883e-08
1.953500000000183483e-05,2.300000000000000266e+00,5.012507865854719103e-08
1.954000000000183563e-05,2.300000000000000266e+00,5.012508314867468763e-08
1.954500000000183643e-05,2.300000000000000266e+00,5.012508202225990692e-08
1.955000000000183723e-05,2.300000000000000266e+00,5.012508449949164390e-08
1.955500000000183803e-05,2.300000000000000266e+00,5.012508924068060603e-08
1.956000000000183883e-05,2.300000000000000266e+00,5.012508987610013926e-08
1.956500000000183963e-05,2.300000000000000266e+00,5.012508610137008555e-08
1.957000000000184043e-05,2.300000000000000266e+00,5.012507273762482188e-08
1.957500000000184123e-05,2.300000000000000266e+00,5.012506091131167013e-08
1.958000000000184202e-05,2.300000000000000266e+00,5.012506068690948135e-08
1.958500000000184282e-05,2.300000000000000266e+00,5.012506958718655826e-08
1.959000000000184362e-05,2.300000000000000266e+00,5.012508149347763953e-08
1.959500000000184442e-05,2.300000000000000266e+00,5.012508546595056556e-08
1.960000000000184522e-05,2.300000000000000266e+00,5.012509166459372333e-08
1.960500000000184602e-05,2.300000000000000266e+00,5.012510704123475324e-08
1.961000000000184682e-05,2.300000000000000266e+00,5.012510749003911757e-08
1.961500000000184762e-05,2.300000000000000266e+00,5.012509726560441409e-08
1.962000000000184842e-05,2.300000000000000266e+00,5.012509293543274345e-08
1.962500000000184922e-05,2.300000000000000266e+00,5.012507882963073367e-08
1.963000000000185002e-05,2.300000000000000266e+00,5.012507014262814210e-08
1.963500000000185082e-05,2.300000000000000266e+00,5.012507465941493531e-08
1.964000000000185161e-05,2.300000000000000266e+00,5.012508075142088680e-08
1.964500000000185241e-05,2.300000000000000266e+00,5.012508240661794152e-08
1.965000000000185321e-05,2.300000000000000266e+00,5.012508447283232744e-08
1.965500000000185401e-05,2.300000000000000266e+00,5.012508890964119774e-08
1.966000000000185481e-05,2.300000000000000266e+00,5.012508918736199297e-08
1.966500000000185561e-05,2.300000000000000266e+00,5.012508508159252435e-08
1.967000000000185641e-05,2.300000000000000266e+00,5.012507516153789947e-08
1.967500000000185721e-05,2.300000000000000266e+00,5.012506981158870734e-08
1.968000000000185801e-05,2.300000000000000266e+00,5.012507397067678902e-08
1.968500000000185881e-05,2.300000000000000266e+00,5.012507353300014798e-08
1.969000000000185961e-05,2.300000000000000266e+00,5.012507014262811563e-08
1.969500000000186041e-05,2.300000000000000266e+00,5.012507879184370054e-08
1.970000000000186120e-05,2.300000000000000266e+00,5.012509237999114637e-08
1.970500000000186200e-05,2.300000000000000266e+00,5.012509599476536750e-08
1.971000000000186280e-05,2.300000000000000266e+00,5.012509428624968648e-08
1.971500000000186360e-05,2.300000000000000266e+00,5.012510120029028052e-08
1.972000000000186440e-05,2.300000000000000266e+00,5.012510621920007098e-08
1.972500000000186520e-05,2.300000000000000266e+00,5.012510068263575628e-08
1.973000000000186600e-05,2.300000000000000266e+00,5.012509563706666260e-08
1.973500000000186680e-05,2.300000000000000266e+00,5.012509395521029804e-08
1.974000000000186760e-05,2.300000000000000266e+00,5.012509086921838400e-08
1.974500000000186840e-05,2.300000000000000266e+00,5.012509092253700368e-08
1.975000000000186920e-05,2.300000000000000266e+00,5.012509502830647892e-08
1.975500000000187000e-05,2.300000000000000266e+00,5.012508772990785028e-08
1.976000000000187079e-05,2.300000000000000266e+00,5.012507791649047139e-08
1.976500000000187159e-05,2.300000000000000266e+00,5.012508146681834293e-08
1.977000000000187239e-05,2.300000000000000266e+00,5.012508720112555642e-08
1.977500000000187319e-05,2.300000000000000266e+00,5.012508783654508303e-08
1.978000000000187399e-05,2.300000000000000266e+00,5.012508199560062355e-08
1.978500000000187479e-05,2.300000000000000266e+00,5.012507934728532409e-08
1.979000000000187559e-05,2.300000000000000266e+00,5.012508554592848185e-08
1.979500000000187639e-05,2.300000000000000266e+00,5.012509059149758877e-08
1.980000000000187719e-05,2.300000000000000266e+00,5.012509502830648554e-08
1.980500000000187799e-05,2.300000000000000266e+00,5.012509668350355349e-08
1.981000000000187879e-05,2.300000000000000266e+00,5.012509806097981960e-08
1.981500000000187959e-05,2.300000000000000266e+00,5.012509527936798416e-08
1.982000000000188038e-05,2.300000000000000266e+00,5.012508535931337252e-08
1.982500000000188118e-05,2.300000000000000266e+00,5.012507794314978123e-08
1.983000000000188198e-05,2.300000000000000266e+00,5.012507835416711243e-08
1.983500000000188278e-05,2.300000000000000266e+00,5.012508416845226207e-08
1.984000000000188358e-05,2.300000000000000266e+00,5.012508855194252592e-08
1.984500000000188438e-05,2.300000000000000266e+00,5.012508816758450456e-08
1.985000000000188518e-05,2.300000000000000266e+00,5.012508750550567473e-08
1.985500000000188598e-05,2.300000000000000266e+00,5.012508543929128219e-08
1.986000000000188678e-05,2.300000000000000266e+00,5.012507755879174663e-08
1.986500000000188758e-05,2.300000000000000266e+00,5.012507218218325127e-08
1.987000000000188838e-05,2.300000000000000266e+00,5.012507463275565856e-08
1.987500000000188918e-05,2.300000000000000266e+00,5.012507904290523887e-08
1.988000000000188997e-05,2.300000000000000266e+00,5.012507967832475224e-08
1.988500000000189077e-05,2.300000000000000266e+00,5.012508003602345714e-08
1.989000000000189157e-05,2.300000000000000266e+00,5.012508863192041574e-08
1.989500000000189237e-05,2.300000000000000266e+00,5.012509949177465244e-08
1.990000000000189317e-05,2.300000000000000266e+00,5.012510004721624952e-08
1.990500000000189397e-05,2.300000000000000266e+00,5.012510010053485597e-08
1.991000000000189477e-05,2.300000000000000266e+00,5.012510764999496338e-08
1.991500000000189557e-05,2.300000000000000266e+00,5.012510889417470675e-08
1.992000000000189637e-05,2.300000000000000266e+00,5.012509825872266545e-08
1.992500000000189717e-05,2.300000000000000266e+00,5.012509086921839062e-08
1.993000000000189797e-05,2.300000000000000266e+00,5.012508816758446486e-08
1.993500000000189877e-05,2.300000000000000266e+00,5.012508612802940863e-08
1.994000000000189956e-05,2.300000000000000266e+00,5.012509304207001590e-08
1.994500000000190036e-05,2.300000000000000266e+00,5.012509461728915433e-08
1.995000000000190116e-05,2.300000000000000266e+00,5.012508673678963201e-08
1.995500000000190196e-05,2.300000000000000266e+00,5.012508480387175559e-08
1.996000000000190276e-05,2.300000000000000266e+00,5.012508822090310439e-08
1.996500000000190356e-05,2.300000000000000266e+00,5.012509023379889048e-08
1.997000000000190436e-05,2.300000000000000266e+00,5.012508918736203929e-08
1.997500000000190516e-05,2.300000000000000266e+00,5.012508508159256405e-08
1.998000000000190596e-05,2.300000000000000266e+00,5.012507929396672426e-08
1.998500000000190676e-05,2.300000000000000266e+00,5.012507524151586208e-08
1.999000000000190756e-05,2.300000000000000266e+00,5.012507562587389668e-08
1.999500000000190836e-05,2.300000000000000266e+00,5.012508042038150497e-08
2.000000000000190915e-05,2.300000000000000266e+00,5.012509067147552491e-08
2.000500000000190995e-05,2.300000000000000266e+00,5.012509602142471043e-08
2.001000000000191075e-05,2.300000000000000266e+00,5.012509186233662874e-08
2.001500000000191155e-05,2.300000000000000266e+00,5.012508403515569963e-08
2.002000000000191235e-05,2.300000000000000266e+00,5.012507725441162832e-08
2.002500000000191315e-05,2.300000000000000266e+00,5.012508077808019664e-08
2.003000000000191395e-05,2.300000000000000266e+00,5.012509100251491997e-08
2.003500000000191475e-05,2.300000000000000266e+00,5.012509051151967910e-08
2.004000000000191555e-05,2.300000000000000266e+00,5.012507819421126000e-08
2.004500000000191635e-05,2.300000000000000266e+00,5.012507116240569007e-08
2.005000000000191715e-05,2.300000000000000266e+00,5.012507912288314854e-08
2.005500000000191795e-05,2.300000000000000266e+00,5.012508687008614813e-08
2.006000000000191874e-05,2.300000000000000266e+00,5.012508577033069049e-08
2.006500000000191954e-05,2.300000000000000266e+00,5.012508100248239204e-08
2.007000000000192034e-05,2.300000000000000266e+00,5.012508141349972986e-08
2.007500000000192114e-05,2.300000000000000266e+00,5.012508034040356883e-08
2.008000000000192194e-05,2.300000000000000266e+00,5.012507314864216632e-08
2.008500000000192274e-05,2.300000000000000266e+00,5.012507016928745195e-08
2.009000000000192354e-05,2.300000000000000266e+00,5.012507705666874276e-08
2.009500000000192434e-05,2.300000000000000266e+00,5.012508725444414964e-08
2.010000000000192514e-05,2.300000000000000266e+00,5.012508918736200620e-08
2.010500000000192594e-05,2.300000000000000266e+00,5.012508990275942263e-08
2.011000000000192674e-05,2.300000000000000266e+00,5.012509538600514412e-08
2.011500000000192753e-05,2.300000000000000266e+00,5.012510321318607323e-08
2.012000000000192833e-05,2.300000000000000266e+00,5.012509966285820831e-08
2.012500000000192913e-05,2.300000000000000266e+00,5.012509461728912786e-08
2.013000000000192993e-05,2.300000000000000266e+00,5.012509362417086989e-08
2.013500000000193073e-05,2.300000000000000266e+00,5.012509293543275669e-08
2.014000000000193153e-05,2.300000000000000266e+00,5.012510086925090531e-08
2.014500000000193233e-05,2.300000000000000266e+00,5.012509933181880001e-08
2.015000000000193313e-05,2.300000000000000266e+00,5.012508497495532469e-08
2.015500000000193393e-05,2.300000000000000266e+00,5.012508141349971663e-08
2.016000000000193473e-05,2.300000000000000266e+00,5.012509204895177778e-08
2.016500000000193553e-05,2.300000000000000266e+00,5.012510357088485754e-08
2.017000000000193633e-05,2.300000000000000266e+00,5.012511307992213798e-08
2.017500000000193712e-05,2.300000000000000266e+00,5.012511881422935810e-08
2.018000000000193792e-05,2.300000000000000266e+00,5.012511393974383352e-08
2.018500000000193872e-05,2.300000000000000266e+00,5.012509856310281023e-08
2.019000000000193952e-05,2.300000000000000266e+00,5.012508227332147172e-08
2.019500000000194032e-05,2.300000000000000266e+00,5.012507179782526962e-08
2.020000000000194112e-05,2.300000000000000266e+00,5.012507190446250898e-08
2.020500000000194192e-05,2.300000000000000266e+00,5.012507873852519335e-08
2.021000000000194272e-05,2.300000000000000266e+00,5.012508000936421347e-08
2.021500000000194352e-05,2.300000000000000266e+00,5.012507659233285805e-08
2.022000000000194432e-05,2.300000000000000266e+00,5.012506975827017368e-08
2.022500000000194512e-05,2.300000000000000266e+00,5.012506986490739981e-08
2.023000000000194592e-05,2.300000000000000266e+00,5.012507256654128587e-08
2.023500000000194671e-05,2.300000000000000266e+00,5.012507391735824213e-08
2.024000000000194751e-05,2.300000000000000266e+00,5.012507493713577025e-08
2.024500000000194831e-05,2.300000000000000266e+00,5.012508008934208344e-08
2.025000000000194911e-05,2.300000000000000266e+00,5.012507896292730273e-08
2.025500000000194991e-05,2.300000000000000266e+00,5.012506904287269108e-08
2.026000000000195071e-05,2.300000000000000266e+00,5.012506575913785840e-08
2.026500000000195151e-05,2.300000000000000266e+00,5.012506333522473449e-08
2.027000000000195231e-05,2.300000000000000266e+00,5.012506820971026568e-08
2.027500000000195311e-05,2.300000000000000266e+00,5.012508152013690967e-08
2.028000000000195391e-05,2.300000000000000266e+00,5.012509130689498534e-08
2.028500000000195471e-05,2.300000000000000266e+00,5.012509706786150868e-08
2.029000000000195551e-05,2.300000000000000266e+00,5.012510354422545506e-08
2.029500000000195630e-05,2.300000000000000266e+00,5.012510241781070743e-08
2.030000000000195710e-05,2.300000000000000266e+00,5.012509180901796936e-08
2.030500000000195790e-05,2.300000000000000266e+00,5.012507992938618469e-08
2.031000000000195870e-05,2.300000000000000266e+00,5.012508179785771152e-08
2.031500000000195950e-05,2.300000000000000266e+00,5.012508926733991588e-08
2.032000000000196030e-05,2.300000000000000266e+00,5.012508745218701535e-08
2.032500000000196110e-05,2.300000000000000266e+00,5.012508822090307130e-08
2.033000000000196190e-05,2.300000000000000266e+00,5.012509298875134328e-08
2.033500000000196270e-05,2.300000000000000266e+00,5.012508844530525347e-08
2.034000000000196350e-05,2.300000000000000266e+00,5.012508408847429946e-08
2.034500000000196430e-05,2.300000000000000266e+00,5.012508618134798199e-08
2.035000000000196510e-05,2.300000000000000266e+00,5.012508475055310944e-08
2.035500000000196589e-05,2.300000000000000266e+00,5.012508618134799522e-08
2.036000000000196669e-05,2.300000000000000266e+00,5.012509577036318533e-08
2.036500000000196749e-05,2.300000000000000266e+00,5.012509767662173206e-08
2.037000000000196829e-05,2.300000000000000266e+00,5.012509186233658904e-08
2.037500000000196909e-05,2.300000000000000266e+00,5.012508541263193265e-08
2.038000000000196989e-05,2.300000000000000266e+00,5.012508755882425471e-08
2.038500000000197069e-05,2.300000000000000266e+00,5.012508816758445824e-08
2.039000000000197149e-05,2.300000000000000266e+00,5.012507992938621777e-08
2.039500000000197229e-05,2.300000000000000266e+00,5.012507559921456699e-08
2.040000000000197309e-05,2.300000000000000266e+00,5.012508422177084205e-08
2.040500000000197389e-05,2.300000000000000266e+00,5.012510023383139856e-08
2.041000000000197469e-05,2.300000000000000266e+00,5.012510792771578508e-08
2.041500000000197548e-05,2.300000000000000266e+00,5.012509858976207375e-08
2.042000000000197628e-05,2.300000000000000266e+00,5.012509155795651043e-08
2.042500000000197708e-05,2.300000000000000266e+00,5.012509125357639874e-08
2.043000000000197788e-05,2.300000000000000266e+00,5.012508745218704843e-08
2.043500000000197868e-05,2.300000000000000266e+00,5.012508271099806644e-08
2.044000000000197948e-05,2.300000000000000266e+00,5.012507587693537545e-08
2.044500000000198028e-05,2.300000000000000266e+00,5.012507460609635533e-08
2.045000000000198108e-05,2.300000000000000266e+00,5.012507871186581733e-08
2.045500000000198188e-05,2.300000000000000266e+00,5.012507347968158124e-08
2.046000000000198268e-05,2.300000000000000266e+00,5.012507154676373128e-08
2.046500000000198348e-05,2.300000000000000266e+00,5.012508185117635767e-08
2.047000000000198428e-05,2.300000000000000266e+00,5.012508855194251269e-08
2.047500000000198507e-05,2.300000000000000266e+00,5.012508541263195912e-08
2.048000000000198587e-05,2.300000000000000266e+00,5.012507998270483746e-08
2.048500000000198667e-05,2.300000000000000266e+00,5.012508177119842815e-08
2.049000000000198747e-05,2.300000000000000266e+00,5.012508687008612827e-08
2.049500000000198827e-05,2.300000000000000266e+00,5.012509403518823418e-08
2.050000000000198907e-05,2.300000000000000266e+00,5.012510357088481784e-08
2.050500000000198987e-05,2.300000000000000266e+00,5.012510137137388271e-08
2.051000000000199067e-05,2.300000000000000266e+00,5.012508908072478008e-08
2.051500000000199147e-05,2.300000000000000266e+00,5.012508031374423914e-08
2.052000000000199227e-05,2.300000000000000266e+00,5.012507901624591579e-08
2.052500000000199307e-05,2.300000000000000266e+00,5.012508210223786291e-08
2.053000000000199387e-05,2.300000000000000266e+00,5.012507722775233834e-08
2.053500000000199466e-05,2.300000000000000266e+00,5.012507287092137771e-08
2.054000000000199546e-05,2.300000000000000266e+00,5.012507978496198498e-08
2.054500000000199626e-05,2.300000000000000266e+00,5.012508824756242747e-08
