time,v(v_in),v(out),v(c1),v(c2)
2.715008981599919928e-03,5.481418582507100457e-01,-4.094929084755484998e-07,4.999976844243690266e+00,3.137210044279396204e+00
2.716008981599920061e-03,5.454398275574317001e-01,5.319067120976384809e-07,4.999969363189761040e+00,3.137211552588532459e+00
2.717008981599920193e-03,5.428149595530182836e-01,-3.834439672917357643e-07,4.999978168888375762e+00,3.137214181428995996e+00
2.718008981599920326e-03,5.402673578627639195e-01,5.066892961352928472e-07,4.999971113728192584e+00,3.137215688771843425e+00
2.719008981599920459e-03,5.377971230616203080e-01,-3.589158993798166544e-07,4.999979507194075801e+00,3.137218318859567034e+00
2.720008981599920592e-03,5.354043526702298994e-01,4.829378555693854566e-07,4.999972855846360531e+00,3.137219825662555639e+00
2.721008981599920724e-03,5.330891411510685352e-01,-3.358058418094213377e-07,4.999980858488395796e+00,3.137222456537942072e+00
2.722008981599920857e-03,5.308515799047246464e-01,4.605546239700446497e-07,4.999974590018581466e+00,3.137223963365429302e+00
2.723008981599920990e-03,5.286917572662841458e-01,-3.140244721088796515e-07,4.999982222016457811e+00,3.137226594589954676e+00
2.724008981599921123e-03,5.266097585018452154e-01,4.394515845811737198e-07,4.999976316552586120e+00,3.137228101710648254e+00
2.725008981599921255e-03,5.246056658051565513e-01,-2.934838011068228476e-07,4.999983597115139844e+00,3.137230732851516102e+00
2.726008981599921388e-03,5.226795582943639662e-01,4.195478361474822598e-07,4.999978035886853078e+00,3.137232240745661649e+00
2.727008981599921521e-03,5.208315120088971018e-01,-2.741076404705229636e-07,4.999984983160310037e+00,3.137234871459715801e+00
2.728008981599921653e-03,5.190615999064549513e-01,4.007652697508582311e-07,4.999979748270358293e+00,3.137236380407815162e+00
2.729008981599921786e-03,5.173698918601394858e-01,-2.558217770249022503e-07,4.999986379453929430e+00,3.137239010311256848e+00
2.730008981599921919e-03,5.157564546556860918e-01,3.830380605135495886e-07,4.999981454068874953e+00,3.137240520680837808e+00
2.731008981599922052e-03,5.142213519888345630e-01,-2.385599458308104654e-07,4.999987785492665537e+00,3.137243149383146523e+00
2.732008981599922184e-03,5.127646444628088940e-01,3.662981967086697035e-07,4.999983153553587911e+00,3.137244661457908812e+00
2.733008981599922317e-03,5.113863895859278585e-01,-2.222601696462729409e-07,4.999989200625954311e+00,3.137247288692210478e+00
2.734008981599922450e-03,5.100866417693332711e-01,3.504860788122382872e-07,4.999984846916970760e+00,3.137248802761608335e+00
2.735008981599922583e-03,5.088654523248443695e-01,-2.068601706298997259e-07,4.999990624369858416e+00,3.137251428213523319e+00
2.736008981599922715e-03,5.077228694629301042e-01,3.355446325684809941e-07,4.999986534494225587e+00,3.137252944508961860e+00
2.737008981599922848e-03,5.066589382908044392e-01,-1.923114853120637392e-07,4.999992056119036299e+00,3.137255567932533573e+00
2.738008981599922981e-03,5.056737008106484410e-01,3.214244522252465271e-07,4.999988216417434295e+00,3.137257086697339492e+00
2.739008981599923113e-03,5.047671959179502732e-01,-1.785601805119421042e-07,4.999993495424440049e+00,3.137259707798821573e+00
2.740008981599923246e-03,5.039394593999722005e-01,3.080746016190186586e-07,4.999989892931814062e+00,3.137261229200054569e+00
2.741008981599923379e-03,5.031905239343335001e-01,-1.655617183439587650e-07,4.999994941741766397e+00,3.137263847771717185e+00
2.742008981599923512e-03,5.025204190877250454e-01,2.954524398406911804e-07,4.999991564202148631e+00,3.137265372045783707e+00
2.743008981599923644e-03,5.019291713147375766e-01,-1.532710280894016728e-07,4.999996394656656129e+00,3.137267987834039928e+00
2.744008981599923777e-03,5.014168039568214219e-01,2.835125701156396189e-07,4.999993230385553211e+00,3.137269515116054119e+00
2.745008981599923910e-03,5.009833372413625696e-01,-1.416479453363724646e-07,4.999997853643573187e+00,3.137272127969547242e+00
2.746008981599924043e-03,5.006287882808848622e-01,2.722176745349557460e-07,4.999994891603705582e+00,3.137273658414347022e+00
2.747008981599924175e-03,5.003531710723738701e-01,-1.306529852561557836e-07,4.999999318309019003e+00,3.137276268125360978e+00
2.748008981599924308e-03,5.001564964967251115e-01,2.615291339686150158e-07,4.999996548007429098e+00,3.137277801918152864e+00
2.749008981599924441e-03,5.000387723183141730e-01,-1.202514494895961047e-07,5.000000788192410894e+00,3.137280408284045752e+00
2.750008981599924573e-03,5.000000031846898452e-01,2.514143562349630467e-07,4.999998199717129665e+00,3.137281945506554148e+00
2.751008981599924706e-03,5.000401906263913787e-01,-1.104097925198445880e-07,5.000002262921892537e+00,3.137284548360763647e+00
2.752008981599924839e-03,5.001593330568874229e-01,2.418385175482805828e-07,4.999999846804030312e+00,3.137286089170740588e+00
2.753008981599924972e-03,5.003574257726386421e-01,-1.010960787053172140e-07,5.000003742049594635e+00,3.137288688367324330e+00
2.754008981599925104e-03,5.006344609532840106e-01,2.327724762472521410e-07,5.000001489350936801e+00,3.137290232897325115e+00
2.755008981599925237e-03,5.009904276619485675e-01,-9.228033568882020331e-08,5.000005225218178140e+00,3.137292828229221175e+00
2.756008981599925370e-03,5.014253118456766245e-01,2.241877661328600232e-07,5.000003127468331421e+00,3.137294376566044818e+00
2.757008981599925503e-03,5.019390963359848801e-01,-8.393544180483882334e-08,5.000006712079621884e+00,3.137296967981228146e+00
2.758008981599925635e-03,5.025317608495414312e-01,2.160566368636760496e-07,5.000004761209060788e+00,3.137298520118322553e+00
2.759008981599925768e-03,5.032032819889666886e-01,-7.603671441530402865e-08,5.000008202211372321e+00,3.137301107516097698e+00
2.760008981599925901e-03,5.039536332437550836e-01,2.083545962914842126e-07,5.000006390562877101e+00,3.137302663595981311e+00
2.761008981599926033e-03,5.047827849913240073e-01,-6.855760742507091275e-08,5.000009695270595245e+00,3.137305246843124173e+00
2.762008981599926166e-03,5.056907044981824306e-01,2.010599113188289948e-07,5.000008015665802219e+00,3.137306806884369248e+00
2.763008981599926299e-03,5.066773559212234268e-01,-6.147759268041622490e-08,5.000011190973635777e+00,3.137309385871842160e+00
2.764008981599926432e-03,5.077427003091370405e-01,1.941459462589275292e-07,5.000009636446943517e+00,3.137310950012746513e+00
2.765008981599926564e-03,5.088866956039521661e-01,-5.477086086938229167e-08,5.000012688939008854e+00,3.137313524604412596e+00
2.766008981599926697e-03,5.101092966426923336e-01,1.875942731897352113e-07,5.000011253010863577e+00,3.137315092806991057e+00
2.767008981599926830e-03,5.114104551591622805e-01,-4.842120888098251821e-08,5.000014188853111108e+00,3.137317663000136037e+00
2.768008981599926963e-03,5.127901197858526494e-01,1.813857005983289108e-07,5.000012865327169820e+00,3.137319235376097915e+00
2.769008981599927095e-03,5.142482360559645915e-01,-4.240859810276106143e-08,5.000015690394314483e+00,3.137321801022931567e+00
2.770008981599927228e-03,5.157847464055664854e-01,1.755011641942232953e-07,5.000014473393952663e+00,3.137323377569605665e+00
2.771008981599927361e-03,5.173995901758587923e-01,-3.671352540289136482e-08,5.000017193283282424e+00,3.137325938638908074e+00
2.772008981599927493e-03,5.190927036155752461e-01,1.699226230781935169e-07,5.000016077239282097e+00,3.137327519400403109e+00
2.773008981599927626e-03,5.208640198834961765e-01,-3.131912460528575765e-08,5.000018697246466637e+00,3.137330075843275612e+00
2.774008981599927759e-03,5.227134690510897297e-01,1.646310765601836230e-07,5.000017676800498911e+00,3.137331660885955387e+00
2.775008981599927892e-03,5.246409781052674415e-01,-2.620991347515585364e-08,5.000020201889970650e+00,3.137334212645058074e+00
2.776008981599928024e-03,5.266464709512730380e-01,1.596165825785803186e-07,5.000019272103928714e+00,3.137335801874550523e+00
2.777008981599928157e-03,5.287298684156840345e-01,-2.137058491575930767e-08,5.000021707069371324e+00,3.137338348924517462e+00
2.778008981599928290e-03,5.308910882495339045e-01,1.548577141605083934e-07,5.000020863073121546e+00,3.137339942478863719e+00
2.779008981599928423e-03,5.331300451315663658e-01,-1.678575349586036278e-08,5.000023212389026028e+00,3.137342484680516908e+00
2.780008981599928555e-03,5.354466506715949148e-01,1.503456595220969959e-07,5.000022449713023676e+00,3.137344082571269954e+00
2.781008981599928688e-03,5.378408134140009178e-01,-1.244424566318249140e-08,5.000024717630987325e+00,3.137346619971035810e+00
2.782008981599928821e-03,5.403124388413387269e-01,1.460655446902323713e-07,5.000024031950876413e+00,3.137348222121188801e+00
2.783008981599928953e-03,5.428614293780698041e-01,-8.331261947466609070e-09,5.000026222526531505e+00,3.137350754717119994e+00
2.784008981599929086e-03,5.454876843944096443e-01,1.420055019477352891e-07,5.000025609782026592e+00,3.137352361173951110e+00
2.785008981599929219e-03,5.481911002103101449e-01,-4.435239756188685758e-09,5.000027726854997745e+00,3.137354888913056694e+00
2.786008981599929352e-03,5.509715700995405641e-01,1.381512675999382626e-07,5.000027183115199669e+00,3.137356499698237489e+00
2.787008981599929484e-03,5.538289842939121410e-01,-7.440696201550086411e-10,5.000029230307750261e+00,3.137359022564956579e+00
2.788008981599929617e-03,5.567632299876070778e-01,1.344958531871995074e-07,5.000028751957217743e+00,3.137360637685350451e+00
2.789008981599929750e-03,5.597741913416260928e-01,2.749900012091666830e-09,5.000030732674589196e+00,3.137363155703997375e+00
2.790008981599929883e-03,5.628617494883740857e-01,1.310257541693694846e-07,5.000030316155760879e+00,3.137364775100702108e+00
2.791008981599930015e-03,5.660257825363386175e-01,6.060693454409133588e-09,5.000032233682987659e+00,3.137367288273010590e+00
